,Airplane,Automobile,Bird,Cat,Deer,Dog,Frog,Horse,Ship,Truck
0.7810733318328857,188,212,270,221,279,268,258,299,127,222
0.7740381360054016,88,111,90,110,120,105,138,122,132,192
0.769585371017456,150,178,185,166,161,174,223,118,253,97
0.7667998671531677,505,460,519,486,519,488,519,486,520,498
0.7547106146812439,1,0,2,0,0,1,0,0,1,1
0.750588595867157,19,11,5,10,2,3,10,6,19,13
0.7465867400169373,438,414,482,434,442,469,493,456,450,451
0.7440257668495178,127,58,96,41,73,34,60,70,93,44
0.7431871891021729,445,374,421,381,447,367,402,406,484,455
0.7369207739830017,503,460,517,486,519,488,519,486,520,498
0.7299898266792297,9,25,14,3,9,10,3,8,2,15
0.7258790731430054,126,129,107,129,131,91,152,59,162,96
0.7205823659896851,11,13,16,5,5,14,7,3,6,4
0.7159092426300049,331,384,385,404,443,412,442,360,435,412
0.7077168226242065,505,460,519,486,519,488,519,486,520,498
0.7037894129753113,1,2,0,0,0,0,1,1,0,0
0.7025447487831116,150,153,72,143,116,123,135,81,181,101
0.6982800960540771,240,201,250,165,199,181,197,213,139,241
0.6910878419876099,505,460,518,486,519,488,519,486,520,498
0.6884012222290039,427,409,404,416,473,412,443,431,430,467
0.6826933026313782,8,1,5,1,3,2,0,0,2,1
0.6755755543708801,5,5,1,1,0,1,0,0,1,3
0.6743186712265015,191,147,115,191,154,112,194,171,330,274
0.6697037816047668,8,0,3,5,4,3,2,1,11,2
0.6645904183387756,269,158,294,146,281,139,143,272,217,117
0.6627590656280518,11,4,1,1,2,0,0,1,6,4
0.6592984199523926,502,459,515,486,518,488,519,486,519,498
0.6526756286621094,38,3,11,0,2,0,2,2,5,1
0.6513909101486206,0,0,0,0,0,0,0,0,1,0
0.6503900289535522,124,127,161,196,204,216,174,167,177,170
0.6466225385665894,105,17,88,19,76,37,17,105,13,33
0.6449908018112183,125,77,83,47,106,78,56,80,139,79
0.6390602588653564,257,251,300,349,335,331,380,312,329,341
0.6357136368751526,1,0,2,0,0,0,0,0,0,0
0.632592499256134,500,460,516,484,518,487,519,486,519,497
0.6299327611923218,488,458,507,486,516,485,518,483,502,495
0.6240556240081787,56,7,13,6,5,14,7,21,39,11
0.6202494502067566,116,43,69,52,90,63,34,149,109,60
0.618967592716217,2,4,1,3,2,3,2,12,9,30
0.6162624359130859,0,0,0,0,0,0,0,0,0,0
0.6112651824951172,92,92,29,54,50,48,55,66,143,116
0.6079942584037781,14,6,6,5,12,14,9,12,5,13
0.6054969429969788,0,0,0,0,0,0,0,0,0,0
0.6038103103637695,3,0,0,0,0,0,1,2,0,0
0.602397084236145,0,0,0,0,0,0,0,0,0,0
0.5973696708679199,322,256,125,109,136,72,141,87,355,236
0.594879686832428,1,0,3,2,3,3,0,1,3,6
0.5890908241271973,213,217,341,289,367,339,300,341,152,193
0.5870934724807739,364,391,444,306,425,405,377,435,327,417
0.5833659172058105,0,0,0,0,0,0,0,0,0,0
0.5806319713592529,28,12,10,3,5,4,7,8,5,14
0.5774781703948975,2,2,3,3,3,3,1,4,0,0
0.5735896825790405,0,0,0,0,0,0,0,0,0,0
0.5718826651573181,2,0,3,1,1,0,0,1,0,0
0.5691268444061279,3,0,2,0,0,0,0,0,4,0
0.568073034286499,27,19,29,70,51,42,54,47,32,31
0.5656662583351135,184,140,149,132,164,93,154,101,234,131
0.5610039830207825,0,0,0,0,0,0,0,0,0,0
0.5595282912254333,0,0,0,0,0,0,0,0,0,0
0.5583450794219971,3,0,0,0,0,0,0,0,0,0
0.5541697144508362,0,2,0,2,0,0,0,0,0,0
0.5504730939865112,505,460,519,486,519,488,519,486,520,498
0.5484910011291504,0,0,0,0,0,0,0,0,0,0
0.5445101261138916,0,0,0,0,0,0,0,0,0,0
0.5430559515953064,196,285,302,242,283,338,264,271,151,286
0.539866030216217,0,0,0,0,0,0,0,0,0,0
0.5380392670631409,490,443,490,462,481,449,509,461,492,480
0.5334535837173462,504,457,516,479,514,477,515,479,519,496
0.5307691097259521,0,0,0,0,0,0,0,0,0,0
0.5270901918411255,1,2,3,0,3,1,3,2,1,0
0.5265165567398071,502,459,518,484,517,488,517,483,510,491
0.5245701670646667,0,0,0,0,0,0,0,0,0,0
0.5207186341285706,14,16,14,10,13,17,7,7,3,7
0.5191251039505005,0,0,0,1,0,1,0,0,0,0
0.5187171101570129,36,16,59,66,47,68,67,42,56,39
0.516032874584198,505,460,519,486,519,488,519,486,520,498
0.5125826001167297,0,0,0,0,0,0,0,0,0,0
0.5111214518547058,59,99,78,111,88,120,113,59,134,139
0.5096109509468079,6,22,22,49,23,22,29,13,23,9
0.5074037313461304,0,0,0,0,0,0,0,0,0,0
0.5030509829521179,0,0,0,0,0,0,0,0,0,0
0.5028162002563477,0,0,0,0,0,1,0,0,0,0
0.5002227425575256,0,0,0,0,0,0,0,0,0,0
0.4985993504524231,497,455,501,480,512,468,506,481,492,494
0.49768730998039246,0,0,0,0,0,0,0,0,0,0
0.4938087463378906,103,53,130,108,120,117,136,93,108,35
0.4920451045036316,208,114,183,204,210,234,188,183,162,178
0.4888506531715393,3,4,2,4,2,2,5,3,2,3
0.48831039667129517,130,124,203,198,125,250,190,88,161,108
0.48610541224479675,7,15,1,6,0,6,7,3,10,21
0.4851019084453583,0,0,0,0,0,0,0,0,0,0
0.4819502532482147,0,0,0,0,0,0,0,0,0,0
0.48092785477638245,0,0,0,0,0,0,0,0,0,0
0.47690120339393616,0,0,0,0,0,0,0,0,0,0
0.47599685192108154,0,0,0,0,0,0,0,0,0,0
0.47238650918006897,1,0,3,2,1,4,1,2,1,1
0.4706259071826935,0,0,0,0,0,0,0,0,0,0
0.46807536482810974,406,428,445,454,457,447,483,460,434,479
0.4659680426120758,0,0,0,0,0,0,0,0,0,0
0.4632149338722229,17,44,26,49,15,26,18,16,12,20
0.46245113015174866,0,1,2,0,0,0,0,0,0,0
0.4612998068332672,477,456,482,454,495,462,505,471,494,477
0.4594312310218811,0,0,0,0,0,0,0,0,0,0
0.457116037607193,476,458,509,484,504,486,518,482,516,496
0.45589497685432434,0,0,0,0,0,0,0,0,0,0
0.45204272866249084,0,0,0,0,0,0,0,0,1,1
0.44932591915130615,0,0,0,0,0,0,0,0,0,0
0.4475933611392975,0,0,0,0,0,0,0,0,0,0
0.44560372829437256,6,15,4,6,6,2,11,7,8,32
0.4434974491596222,18,32,18,23,21,32,22,23,39,32
0.4418278932571411,0,0,0,0,0,0,0,0,0,0
0.44093841314315796,0,0,0,0,0,0,0,0,0,0
0.4394276738166809,0,1,0,0,0,0,0,0,0,0
0.4371768832206726,0,0,0,0,0,0,0,0,0,0
0.4333455562591553,0,0,0,0,0,0,0,0,0,0
0.4316774606704712,0,0,0,0,0,0,0,0,0,0
0.4293782711029053,0,0,0,0,0,0,0,0,0,0
0.42825427651405334,0,0,0,0,0,0,0,0,0,0
0.4267910122871399,0,0,0,0,0,0,0,0,0,0
0.4258282482624054,0,0,0,0,0,0,0,0,0,0
0.4237087070941925,0,0,0,0,0,0,0,0,0,0
0.42177116870880127,0,0,0,0,0,0,0,0,0,0
0.42038601636886597,0,0,0,0,0,0,0,0,0,0
0.4190009534358978,0,0,0,0,0,0,0,0,0,0
0.41726967692375183,0,0,0,0,0,0,0,0,0,0
0.41577014327049255,0,0,0,0,0,0,0,0,0,0
0.41336268186569214,0,2,1,2,7,4,3,5,1,1
0.41036850214004517,0,0,0,0,0,0,0,0,0,0
0.4098135530948639,0,0,0,0,0,0,0,0,0,0
0.40910208225250244,0,0,0,0,0,0,0,0,0,0
0.40746182203292847,38,14,56,58,39,36,46,32,47,20
0.4056885838508606,0,0,0,0,0,0,0,0,0,0
0.40314966440200806,0,0,0,0,0,0,0,0,0,0
0.40162837505340576,0,0,0,0,0,0,0,0,3,1
0.40114447474479675,0,0,0,0,0,0,0,0,0,0
0.4000262916088104,0,0,0,0,0,0,0,0,0,0
0.3977728486061096,0,0,0,0,0,0,0,0,0,0
0.39643600583076477,0,0,0,0,0,0,0,0,0,0
0.3958890438079834,0,0,0,0,0,0,0,0,0,0
0.39480099081993103,0,0,0,0,0,0,0,0,0,0
0.39174604415893555,0,0,0,0,0,0,0,0,0,0
0.39046990871429443,0,0,0,0,0,0,0,0,0,0
0.3889394700527191,0,0,0,0,0,0,0,0,0,0
0.3869442939758301,0,0,0,0,0,0,0,0,0,0
0.3861086964607239,0,0,0,0,0,0,0,0,0,0
0.3844204545021057,0,0,0,0,0,0,0,0,0,0
0.38064828515052795,0,0,0,0,0,0,0,0,0,0
0.38036277890205383,0,0,0,0,0,0,0,0,0,0
0.37904536724090576,0,0,0,0,0,0,0,0,0,0
0.37836572527885437,0,0,0,0,0,0,0,0,0,0
0.37534916400909424,0,0,0,0,0,0,0,0,0,0
0.3752562701702118,0,0,0,0,0,0,0,0,0,0
0.37268713116645813,503,459,509,478,516,484,517,480,520,498
0.3701823353767395,0,0,0,0,0,0,0,0,0,0
0.3689629137516022,0,0,0,0,0,0,0,0,0,0
0.3675920367240906,0,0,0,0,0,0,0,0,0,0
0.366792231798172,0,0,0,0,0,0,0,0,0,0
0.36589235067367554,0,0,0,0,0,0,0,0,0,0
0.36262616515159607,0,0,0,0,0,0,0,0,0,0
0.36136913299560547,0,1,0,0,0,0,2,0,0,1
0.36012646555900574,0,0,0,0,0,0,0,0,0,0
0.35824549198150635,0,0,0,0,0,0,0,0,0,0
0.35651299357414246,0,0,0,0,0,0,0,0,0,0
0.35361698269844055,0,0,0,0,0,0,0,0,0,0
0.35255157947540283,0,0,0,0,0,0,0,0,0,0
0.35096997022628784,0,0,0,0,0,0,0,0,0,0
0.35044586658477783,0,0,0,0,0,0,0,0,0,0
0.349199503660202,0,0,0,0,0,0,0,0,0,0
0.3484077751636505,0,0,0,0,0,0,0,0,0,0
0.34632131457328796,0,0,0,0,0,0,0,0,0,0
0.34518349170684814,10,4,15,14,9,13,9,10,15,13
0.3421049118041992,0,0,0,0,0,0,0,0,0,0
0.34051498770713806,0,0,0,0,0,0,0,0,0,0
0.34033459424972534,0,0,0,0,0,0,0,0,0,0
0.3380278944969177,0,0,0,0,0,0,0,0,0,0
0.33716797828674316,0,0,0,0,0,0,0,0,0,0
0.3369791507720947,0,0,0,0,0,0,0,0,0,0
0.3344363570213318,9,12,20,17,18,17,16,3,31,13
0.33417561650276184,0,0,0,0,0,0,0,0,0,0
0.3328815996646881,0,0,0,0,0,0,0,0,0,0
0.32974520325660706,0,0,0,0,0,0,0,0,0,0
0.32828831672668457,0,0,0,0,0,0,0,0,0,0
0.3274868130683899,0,0,0,0,0,0,0,0,0,0
0.3266618251800537,0,0,0,0,0,0,0,0,0,0
0.32346031069755554,0,0,0,0,0,0,0,0,0,0
0.3227124810218811,0,0,0,0,0,0,0,0,0,0
0.3213385343551636,0,0,0,0,0,0,0,0,0,0
0.3191858232021332,0,0,0,0,0,0,0,0,0,0
0.31678488850593567,0,0,0,0,0,0,0,0,0,0
0.3158855140209198,0,0,0,0,0,0,0,0,0,0
0.31466078758239746,0,0,0,0,0,0,0,0,0,0
0.3125365078449249,0,0,0,0,0,0,0,0,0,0
0.31228968501091003,0,0,0,0,0,0,0,0,0,0
0.30969110131263733,0,0,0,0,0,0,0,0,0,0
0.309035986661911,0,0,0,0,0,0,0,0,0,0
0.30805569887161255,0,0,0,0,0,0,0,0,0,0
0.30739912390708923,0,0,0,0,0,0,0,0,0,0
0.3034019470214844,0,0,0,0,0,0,0,0,0,0
0.3027991056442261,0,0,0,0,0,0,0,0,0,0
0.3020152747631073,0,0,0,0,0,0,0,0,0,0
0.29983246326446533,0,0,0,0,0,0,0,0,0,0
0.29849159717559814,0,0,0,0,0,0,0,0,0,0
0.2967199683189392,0,0,0,0,0,0,0,0,0,0
0.2957507371902466,0,0,0,0,0,0,0,0,0,0
0.29362842440605164,0,0,0,0,0,0,0,0,0,0
0.2915082275867462,0,0,0,0,0,0,0,0,0,0
0.29079872369766235,0,0,0,0,0,0,0,0,0,0
0.28855258226394653,0,0,0,0,0,0,0,0,0,0
0.2866121530532837,0,0,0,0,0,0,0,0,0,0
0.2855672538280487,0,0,0,0,0,0,0,0,0,0
0.2844991683959961,0,0,0,0,0,0,0,0,0,0
0.2830815613269806,0,0,0,0,0,0,0,0,0,0
0.28014737367630005,0,0,0,0,0,0,0,0,0,0
0.2788920998573303,0,0,0,0,0,0,0,0,0,0
0.2775545120239258,0,0,0,0,0,0,0,0,0,0
0.2758656144142151,0,0,0,0,0,0,0,0,0,0
0.2710685431957245,0,0,0,0,0,0,0,0,0,0
0.269266277551651,0,0,0,0,0,0,0,0,0,0
0.26575765013694763,0,0,0,0,0,0,0,0,0,0
0.2640920877456665,0,0,0,0,0,0,0,0,0,0
0.26135116815567017,0,0,0,0,0,0,0,0,0,0
0.2562101483345032,0,0,0,0,0,0,0,0,0,0
