,Airplane,Automobile,Bird,Cat,Deer,Dog,Frog,Horse,Ship,Truck
0.050563082098960876,260,459,111,148,102,453,503,474,479,495
0.05046465992927551,300,403,252,403,490,453,256,461,413,11
0.05027218535542488,130,373,488,464,488,400,82,269,424,359
0.05012451484799385,78,4,53,12,311,3,7,118,319,0
0.04972900077700615,38,24,54,29,83,13,32,10,61,33
0.0495702363550663,93,3,215,423,47,29,118,6,136,5
0.049367573112249374,452,39,455,337,58,34,52,14,460,145
0.04918892681598663,384,155,304,168,46,155,133,36,429,489
0.04907068982720375,25,395,33,21,6,114,287,2,19,1
0.04873419553041458,339,8,35,64,401,32,11,10,429,72
0.04864125698804855,12,5,20,33,37,183,13,8,12,0
0.048564400523900986,449,450,107,166,61,68,493,23,496,496
0.04843086004257202,8,148,10,6,2,12,204,0,14,2
0.0481785386800766,399,5,366,398,424,60,66,444,339,417
0.04808513820171356,486,68,464,469,434,483,445,483,159,470
0.04787864536046982,460,14,468,76,454,282,210,447,180,18
0.04784626141190529,401,460,509,474,512,486,508,482,517,342
0.04776279255747795,34,1,18,272,30,16,54,20,317,99
0.04773426428437233,33,76,14,7,305,21,131,289,41,74
0.04766393080353737,432,91,204,467,472,210,432,34,481,490
0.047465622425079346,304,117,50,174,25,231,271,69,37,7
0.047453295439481735,473,458,499,459,100,441,507,455,511,498
0.047289490699768066,49,24,113,362,387,71,258,442,258,481
0.047127578407526016,17,0,340,9,22,10,15,2,7,0
0.04704645276069641,453,72,118,368,271,38,445,23,476,61
0.047014158219099045,13,7,7,175,8,17,291,7,22,1
0.04697049781680107,133,7,52,42,47,29,25,34,97,477
0.046751853078603745,463,460,261,306,291,481,516,305,514,497
0.04671516641974449,355,13,57,24,9,14,67,6,46,96
0.04664506018161774,44,10,74,419,35,68,129,90,24,2
0.046537697315216064,65,336,110,424,30,449,401,34,196,488
0.04649103805422783,63,383,19,28,18,10,50,2,417,3
0.04636679217219353,66,3,441,380,473,238,208,453,24,273
0.04627952352166176,34,14,27,57,12,16,178,4,237,443
0.046228714287281036,332,2,57,285,37,46,19,437,17,13
0.04614678770303726,334,449,49,77,23,210,457,95,136,140
0.0460747629404068,479,43,476,449,498,79,454,486,508,453
0.046035777777433395,0,0,10,0,1,4,2,0,5,0
0.04594447836279869,139,427,76,24,273,406,310,5,343,7
0.04587429016828537,78,6,26,66,87,49,172,385,54,444
0.04576355218887329,14,0,50,10,3,2,9,3,16,9
0.04568540304899216,189,456,474,220,501,441,148,136,475,121
0.0456400029361248,93,3,76,14,6,8,329,0,26,6
0.045626163482666016,14,1,29,94,64,14,48,453,5,6
0.04543260484933853,442,460,480,143,236,469,512,482,498,496
0.04533896967768669,59,17,43,343,140,22,307,4,18,10
0.045277487486600876,92,0,7,6,4,133,4,2,2,75
0.045189183205366135,58,14,399,38,33,65,43,241,34,362
0.04516554996371269,11,0,6,3,68,18,27,325,3,2
0.045130275189876556,14,5,2,18,2,3,6,0,4,3
0.04506135359406471,19,2,70,385,51,20,53,3,19,161
0.04502290487289429,11,0,0,2,2,0,0,0,2,0
0.04498961940407753,36,59,61,11,6,1,8,0,274,2
0.04487438127398491,28,0,17,65,7,9,2,3,5,2
0.044845808297395706,28,287,52,24,99,379,29,461,51,8
0.04477637633681297,13,0,9,53,11,2,5,0,188,0
0.044758912175893784,22,24,25,17,14,180,23,8,9,37
0.04464249312877655,303,0,75,2,6,0,0,0,16,0
0.044516462832689285,57,179,43,35,414,64,9,453,93,16
0.04446176066994667,5,0,6,12,5,3,1,0,0,0
0.044441305100917816,1,144,4,0,28,2,3,1,4,1
0.04434557631611824,1,0,4,12,2,0,7,0,0,0
0.04431747645139694,30,2,258,325,15,17,13,4,16,2
0.04421323537826538,48,2,66,11,384,2,10,21,19,2
0.044202353805303574,11,48,98,14,23,86,30,2,2,0
0.04412383958697319,39,0,19,294,16,9,12,0,8,0
0.04406130313873291,480,448,502,480,510,453,504,457,519,496
0.04403022676706314,15,354,24,7,11,63,22,7,7,2
0.04397175461053848,17,4,31,5,146,11,2,15,4,0
0.04392489790916443,276,1,28,7,7,8,177,5,22,1
0.04386962950229645,37,42,59,45,38,81,412,434,155,482
0.043829549103975296,28,17,24,184,400,44,51,5,190,419
0.04378682002425194,6,24,14,37,10,345,66,2,36,63
0.04367278516292572,3,9,2,2,0,5,34,0,3,1
0.04363168030977249,4,0,13,3,2,4,0,3,0,0
0.04361815005540848,23,359,116,15,22,401,27,4,9,2
0.04355517029762268,2,0,1,2,1,0,0,0,0,0
0.04352949932217598,179,382,199,387,97,470,344,473,268,486
0.04348716512322426,37,4,8,236,22,17,7,4,7,0
0.04332972317934036,59,0,3,2,5,1,2,1,4,0
0.043298788368701935,88,1,50,51,406,213,15,110,12,129
0.04324524477124214,27,2,20,6,25,313,6,5,33,1
0.04320763051509857,2,2,5,3,16,8,11,29,75,0
0.043137457221746445,56,73,32,26,61,36,67,460,57,43
0.04308824613690376,13,2,4,0,6,13,17,0,4,0
0.043077703565359116,21,0,197,26,4,2,77,0,19,6
0.043013688176870346,11,2,14,4,78,4,1,4,1,2
0.042914874851703644,29,439,67,16,60,293,191,435,54,13
0.04286923632025719,73,36,50,64,30,70,72,92,8,50
0.042837295681238174,180,458,110,362,448,451,146,480,165,491
0.042783696204423904,3,1,5,4,0,18,11,1,0,0
0.04273643717169762,3,2,2,0,0,0,1,0,1,0
0.042700834572315216,275,441,298,16,36,366,131,148,97,18
0.042674094438552856,52,2,16,5,5,15,5,5,9,7
0.042625539004802704,3,7,7,8,4,10,9,1,364,1
0.042584989219903946,33,5,21,44,8,9,48,6,414,457
0.0424492210149765,6,403,61,7,35,27,257,27,21,7
0.042402055114507675,10,11,14,2,7,1,4,3,307,0
0.04233985021710396,114,7,86,96,13,27,335,11,24,186
0.04229163005948067,40,0,15,4,3,200,1,0,4,1
0.0422636978328228,341,427,62,21,43,18,45,3,118,2
0.04223216697573662,5,0,27,0,1,0,0,1,0,0
0.04215583950281143,44,451,403,107,418,456,457,428,153,16
0.04209703579545021,230,0,16,60,63,3,4,1,8,1
0.04204653203487396,15,102,49,7,3,27,16,0,1,4
0.04199257865548134,13,0,3,0,26,1,1,2,9,3
0.04194945469498634,3,0,4,0,0,0,1,0,0,0
0.04189475253224373,16,241,8,12,35,13,36,424,9,12
0.04185488447546959,22,86,43,20,378,74,36,400,4,18
0.041756320744752884,1,0,3,0,1,0,0,0,2,0
0.041706398129463196,327,65,83,76,169,122,25,8,77,19
0.04169073328375816,32,26,104,294,56,34,397,1,397,13
0.04164939373731613,70,437,447,67,94,443,481,463,56,21
0.04159185662865639,4,1,5,2,7,0,0,0,0,0
0.0415780246257782,2,0,6,10,3,1,1,0,2,0
0.04149738699197769,12,1,24,51,23,73,8,2,11,5
0.041460346430540085,356,280,55,35,408,11,82,6,282,17
0.04141709581017494,0,0,2,4,0,0,0,0,0,0
0.041389256715774536,13,0,0,7,11,1,7,10,2,3
0.04131035506725311,7,0,87,12,7,32,35,2,8,0
0.04122191295027733,17,13,86,5,132,87,103,5,11,15
0.04115048050880432,18,0,4,15,0,4,7,1,0,0
0.04111263528466225,33,0,8,5,239,3,1,2,1,0
0.0411035530269146,0,0,0,0,0,0,1,0,26,0
0.04104411229491234,329,2,45,35,50,21,10,439,25,3
0.04097995534539223,425,3,286,217,52,54,50,16,105,22
0.040957801043987274,26,0,4,1,4,1,0,4,5,0
0.040925104171037674,8,334,5,9,7,17,27,47,10,2
0.040875039994716644,103,0,21,11,16,1,7,2,18,0
0.04079793393611908,323,1,162,43,31,237,175,2,240,26
0.04076050594449043,4,14,189,1,5,15,52,0,6,0
0.04073028638958931,0,0,0,1,0,0,8,0,0,0
0.04067811369895935,79,2,65,17,411,69,6,443,10,2
0.04063758626580238,0,1,7,12,0,2,0,3,4,0
0.04059680551290512,55,4,92,7,32,13,25,5,52,6
0.040500760078430176,360,436,410,132,499,380,192,484,97,381
0.04047420993447304,10,215,3,0,1,0,0,0,5,0
0.04039894789457321,0,0,0,0,7,0,0,1,0,0
0.04038802906870842,2,0,1,0,0,0,0,0,2,0
0.0403599813580513,5,0,1,8,15,2,0,0,2,0
0.04030982032418251,0,5,1,0,0,0,6,0,110,0
0.04025575891137123,3,6,1,0,0,1,1,0,0,1
0.04024893790483475,3,0,10,17,0,0,11,0,1,0
0.04021896794438362,21,7,24,282,368,21,14,10,30,0
0.04012615978717804,3,0,8,40,4,3,5,0,0,0
0.040031444281339645,241,0,42,346,168,12,9,3,46,1
0.04002460092306137,3,8,1,1,0,2,208,1,2,3
0.03995782136917114,4,25,9,2,3,1,46,1,5,0
0.03992934897542,9,1,298,7,6,59,15,0,40,0
0.039906758815050125,1,0,1,0,51,0,1,1,0,0
0.03979925438761711,35,5,278,51,148,372,298,27,54,6
0.03978434205055237,405,4,402,324,319,36,38,428,38,448
0.03971550613641739,15,2,8,25,34,12,4,48,0,1
0.03970390558242798,96,453,97,118,82,451,482,27,118,491
0.03966272994875908,3,334,4,7,3,3,96,2,13,0
0.039654385298490524,9,41,10,5,11,227,38,7,6,2
0.03956206887960434,2,0,4,0,0,0,0,0,4,0
0.03955410420894623,18,0,71,7,27,125,5,0,1,0
0.039535705000162125,72,441,52,41,19,361,319,5,72,9
0.03944834694266319,160,280,57,8,7,219,15,2,9,0
0.039376962929964066,8,0,5,39,3,65,10,0,20,0
0.039343878626823425,1,13,5,14,4,28,85,5,15,301
0.03932264447212219,151,1,7,3,8,1,8,1,190,10
0.03926656022667885,216,19,16,11,9,337,25,132,36,0
0.03920210897922516,8,347,17,6,7,88,89,4,12,0
0.03915587067604065,8,0,12,47,0,4,2,2,8,0
0.039092641323804855,82,4,5,10,5,5,4,2,10,60
0.039061401039361954,145,1,341,369,80,142,30,475,19,62
0.03901614621281624,25,1,301,53,41,5,10,3,37,0
0.03895840793848038,0,1,1,0,1,0,0,0,0,0
0.038913704454898834,239,1,191,54,350,4,5,10,27,1
0.038864899426698685,27,4,16,23,3,5,17,4,37,435
0.03885493054986,63,5,3,0,2,0,5,1,1,2
0.03879784047603607,8,0,2,2,7,2,2,0,3,6
0.03872893005609512,6,10,50,7,3,32,14,0,173,0
0.03872159495949745,16,0,6,65,0,4,11,3,4,0
0.03863971680402756,4,0,1,0,2,1,0,0,2,0
0.03862663358449936,6,0,21,5,26,1,4,0,4,0
0.038558971136808395,167,412,93,307,112,219,81,2,374,3
0.03851458430290222,12,223,290,9,9,18,7,100,15,1
0.03848237544298172,6,0,4,4,226,1,3,0,0,0
0.03843378648161888,10,1,12,16,7,328,5,3,1,0
0.03839024528861046,129,187,189,7,16,8,74,1,12,0
0.03832492604851723,18,5,8,45,6,16,9,1,45,430
0.03827250748872757,22,13,84,384,40,27,70,11,78,52
0.038249190896749496,9,32,2,71,11,11,4,2,139,1
0.038194023072719574,4,2,3,0,1,0,4,0,8,0
0.03816844895482063,0,0,7,0,2,0,0,0,0,0
0.038119953125715256,1,0,1,0,0,1,0,0,0,0
0.03809574618935585,3,2,7,2,1,6,167,0,5,0
0.0380328893661499,185,14,145,396,490,115,58,483,75,486
0.037964534014463425,6,16,10,2,3,3,39,0,7,9
0.03796185925602913,3,0,16,6,14,2,3,355,0,2
0.03789637237787247,17,1,3,16,16,36,8,2,305,1
0.03784418851137161,9,0,5,1,5,20,2,0,3,0
0.03780359774827957,26,0,0,1,0,2,0,0,1,0
0.03776923567056656,13,0,1,2,1,1,1,0,0,0
0.03771420195698738,8,0,2,2,2,0,0,0,3,0
0.037673842161893845,0,0,1,0,0,1,1,0,0,0
0.037637170404195786,0,0,0,0,0,2,0,0,0,0
0.037584088742733,0,1,0,0,0,0,0,1,0,0
0.03753700479865074,2,0,15,1,0,0,0,2,0,0
0.03750519081950188,32,5,29,3,18,272,12,2,145,8
0.03748007118701935,0,0,0,0,0,0,0,0,0,0
0.03744726628065109,16,26,8,74,3,6,12,0,384,1
0.03738239035010338,334,4,67,7,43,6,1,1,39,1
0.037360988557338715,6,0,124,0,3,3,0,1,0,0
0.037341099232435226,15,0,12,10,215,7,3,2,2,0
0.03731008246541023,0,0,1,0,0,0,0,1,2,0
0.0372316800057888,1,0,0,0,0,0,0,0,0,0
0.037198398262262344,60,2,1,1,1,4,0,0,0,0
0.03716415911912918,197,1,233,17,7,12,21,36,31,2
0.03711707144975662,38,2,24,32,9,16,5,375,0,3
0.03707097843289375,5,0,7,0,0,0,0,0,0,0
0.03700919821858406,12,39,1,6,2,4,34,0,4,0
0.036954984068870544,2,0,1,1,1,11,2,0,1,2
0.03691842406988144,0,0,0,0,0,1,0,0,30,0
0.03691345825791359,5,0,4,0,0,0,0,1,1,1
0.03689475357532501,7,0,8,7,223,9,2,0,32,0
0.03679342567920685,14,0,114,1,31,8,9,4,8,2
0.03675425797700882,112,331,230,147,282,186,503,36,177,488
0.03672285005450249,168,42,134,414,396,45,249,28,140,268
0.03670025244355202,6,0,2,0,2,0,50,1,6,1
0.0366513766348362,8,0,33,15,1,1,3,0,1,0
0.036626219749450684,105,2,16,47,169,4,3,1,14,5
0.03659377619624138,83,16,80,430,186,108,162,239,216,474
0.036532577127218246,0,0,0,0,6,2,1,0,0,0
0.036472197622060776,0,2,0,1,0,1,5,0,0,0
0.03644520416855812,210,2,226,8,155,12,20,120,82,45
0.03639626502990723,59,19,9,305,20,15,49,0,82,434
0.03635411709547043,1,0,131,2,2,0,2,0,0,1
0.03630421683192253,17,276,42,9,1,8,9,1,5,0
0.036268606781959534,1,0,0,0,0,0,0,0,0,0
0.03624069690704346,10,10,37,2,14,5,2,127,1,0
0.036207735538482666,6,6,28,31,2,20,63,2,19,339
0.036196835339069366,19,2,283,9,9,4,16,34,4,5
0.03611699491739273,0,0,0,0,0,0,0,0,0,0
0.03604002296924591,4,0,0,0,1,0,2,1,0,0
0.035993754863739014,11,0,2,89,0,10,2,0,10,2
0.03598153963685036,16,0,19,44,256,132,10,1,10,0
0.035926349461078644,0,0,0,0,0,0,0,0,0,0
0.035913292318582535,6,1,13,13,6,46,44,0,2,0
0.03584257513284683,18,0,0,0,2,0,0,0,0,0
0.03580782562494278,0,0,0,0,0,0,0,0,0,0
0.03577037155628204,0,1,1,0,0,0,1,0,1,0
0.03571435436606407,3,2,8,48,0,4,26,1,343,0
0.03565650060772896,2,0,3,2,0,1,0,0,2,0
0.03564171493053436,0,0,0,0,0,0,0,0,0,0
0.03559480234980583,6,0,5,3,1,2,16,0,3,2
0.03554332256317139,0,0,0,0,1,0,0,0,0,0
0.03550039231777191,11,0,0,1,2,1,0,0,1,0
0.03548390045762062,22,18,114,4,6,0,7,0,275,0
0.035417262464761734,2,296,4,1,4,3,74,0,32,3
0.035377148538827896,17,0,2,7,4,241,4,3,10,1
0.035303883254528046,11,235,8,7,326,27,17,5,3,3
0.03528033569455147,2,1,7,8,2,0,33,0,1,0
0.03524220362305641,0,0,0,0,0,0,0,0,0,0
0.03523290529847145,0,0,0,1,0,0,0,0,0,0
0.03516571596264839,5,4,35,4,8,20,25,10,16,1
0.03512822464108467,5,12,10,95,7,8,8,0,24,0
0.03503799065947533,14,375,12,3,1,267,10,0,143,0
0.03501928970217705,36,0,0,1,1,1,0,2,0,0
0.03500176966190338,123,71,33,72,385,213,48,7,160,4
0.034941308200359344,3,0,3,0,0,0,22,1,6,0
0.0349041223526001,0,0,0,0,0,0,0,0,0,0
0.034884657710790634,0,0,0,0,0,0,0,0,0,0
0.03485189378261566,9,172,30,79,7,76,59,2,46,3
0.03480859100818634,12,0,16,31,4,0,0,0,10,0
0.03474058583378792,22,1,1,1,2,2,5,0,4,1
0.03470895066857338,1,0,0,0,0,0,0,0,0,0
0.03467489033937454,1,0,1,3,1,1,60,0,1,1
0.034646760672330856,1,1,1,0,1,0,8,0,0,0
0.03459758311510086,0,0,0,0,0,0,0,0,2,0
0.03457658365368843,0,111,0,1,1,0,0,2,5,0
0.034519076347351074,2,134,2,0,5,2,3,0,2,0
0.03445369377732277,0,0,0,0,0,0,0,0,0,0
0.034374501556158066,0,4,0,0,0,0,1,0,0,0
0.03436683863401413,0,0,0,0,0,0,0,0,0,0
0.03432762622833252,0,0,2,0,1,0,1,0,0,0
0.0342896543443203,8,2,14,7,4,0,1,0,1,0
0.03426724672317505,2,2,3,5,0,28,4,0,0,0
0.0342145599424839,0,0,0,1,0,0,0,0,0,0
0.03419031202793121,2,0,10,7,5,0,2,0,0,1
0.034068215638399124,1,0,1,3,0,0,0,2,0,0
0.034032657742500305,18,1,4,1,12,7,5,16,1,28
0.034023795276880264,7,0,14,8,60,9,3,3,1,0
0.03399650752544403,0,0,0,0,0,0,0,0,0,0
0.03391212970018387,8,1,0,0,0,0,0,0,0,0
0.03387964516878128,0,0,0,0,0,0,0,0,0,0
0.03385898843407631,6,37,16,79,5,18,256,2,10,2
0.03379376232624054,1,0,0,0,0,0,0,0,0,0
0.03377032279968262,2,0,23,0,2,0,1,0,0,0
0.033735450357198715,9,0,8,16,20,2,8,0,5,7
0.03370370715856552,0,0,1,0,1,18,2,0,0,0
0.033659372478723526,0,0,0,0,0,0,0,0,1,0
0.03358732908964157,6,1,10,2,2,3,9,14,5,54
0.03356747701764107,6,124,126,4,2,95,22,12,9,2
0.03349538892507553,1,0,3,1,2,0,0,0,2,0
0.033467698842287064,2,0,95,67,5,3,3,0,1,0
0.033435236662626266,2,0,1,2,0,99,0,0,8,1
0.033364370465278625,9,0,1,2,40,0,1,12,0,1
0.03332340344786644,0,0,0,0,2,0,0,0,0,0
0.03331338241696358,2,0,11,0,14,1,0,0,0,0
0.033255528658628464,56,416,357,25,43,315,63,445,14,13
0.0332198292016983,0,2,0,0,0,2,1,0,0,0
0.03317004442214966,4,1,0,0,10,4,2,0,0,0
0.0331287682056427,0,3,0,0,1,0,0,0,3,0
0.03307650238275528,2,0,43,0,1,0,8,5,1,0
0.03301571309566498,0,0,0,0,0,0,0,0,0,0
0.03299644961953163,71,17,251,63,31,20,314,300,127,467
0.03295480087399483,0,0,0,0,0,0,0,0,0,0
0.03286948427557945,2,0,1,0,7,0,0,1,0,0
0.032835159450769424,17,4,73,180,13,33,371,2,43,5
0.03281385451555252,2,2,0,5,3,7,0,0,1,0
0.03278425708413124,1,0,0,1,0,0,0,0,20,0
0.03275551646947861,177,24,43,29,40,327,9,6,34,2
0.032711297273635864,0,0,0,0,0,2,0,0,0,0
0.032676827162504196,104,28,149,229,114,95,475,473,143,483
0.032632339745759964,0,0,0,0,1,0,0,0,0,0
0.032606955617666245,0,0,0,0,0,0,0,0,0,0
0.032579418271780014,0,0,0,1,0,0,0,0,0,0
0.032548077404499054,0,0,0,1,5,1,0,0,0,0
0.03249288722872734,0,0,2,2,0,0,27,0,2,0
0.032443590462207794,5,10,1,2,14,4,51,3,46,26
0.03237074241042137,11,0,66,1,11,4,1,26,3,0
0.03233376890420914,0,0,0,0,0,0,0,0,0,0
0.032296206802129745,1,5,0,0,1,1,0,0,0,0
0.03226775303483009,45,106,17,22,99,28,196,10,53,11
0.03225678950548172,1,0,0,0,0,0,0,0,0,0
0.03221280500292778,48,49,32,26,26,63,57,384,27,11
0.032170724123716354,4,0,0,2,2,0,0,0,0,0
0.03209426626563072,3,0,0,0,0,0,0,0,0,0
0.03197336941957474,21,0,18,0,6,2,0,0,2,1
0.0319623127579689,0,0,0,0,0,0,1,0,0,0
0.03191870078444481,0,0,0,0,0,0,0,0,0,0
0.03188179433345795,0,0,0,0,0,0,0,0,0,0
0.03185776621103287,2,0,0,0,0,0,0,0,0,0
0.031801652163267136,0,36,1,0,1,0,0,0,0,0
0.03179823234677315,0,0,1,0,0,0,0,0,0,0
0.0317164771258831,0,0,0,0,0,0,0,0,0,0
0.031697921454906464,1,0,0,1,0,0,1,0,9,1
0.03166396915912628,13,1,14,21,42,77,93,6,33,62
0.03165431320667267,8,0,202,29,26,4,14,1,3,0
0.03152195364236832,0,0,0,0,0,0,0,0,0,0
0.03145967051386833,0,0,0,0,0,0,0,0,0,0
0.031454961746931076,0,0,0,0,1,1,0,0,0,0
0.03136337175965309,1,0,0,0,0,0,0,0,0,0
0.03133253753185272,0,0,0,0,0,0,0,0,3,0
0.03128838911652565,1,0,5,4,7,1,0,0,1,1
0.03124381974339485,1,0,0,0,0,0,0,0,0,0
0.031207293272018433,3,0,8,11,1,0,0,0,0,0
0.031189804896712303,9,102,35,6,29,305,10,8,4,0
0.031120235100388527,0,0,0,0,1,1,0,0,0,0
0.031093774363398552,1,2,0,0,1,1,7,0,11,0
0.031047817319631577,2,0,2,0,1,0,0,0,0,0
0.031024014577269554,0,0,0,0,0,0,0,0,0,0
0.03096253238618374,38,296,53,34,5,28,325,3,169,442
0.030863327905535698,0,0,0,0,0,0,0,0,0,0
0.030818866565823555,60,5,4,4,1,171,8,1,12,4
0.03079650178551674,0,0,0,0,0,0,0,0,0,0
0.030740337446331978,0,0,0,0,0,0,0,0,0,0
0.030702829360961914,0,1,0,0,0,0,0,0,0,1
0.030647307634353638,5,0,0,0,0,1,0,0,0,0
0.030616702511906624,10,3,1,1,9,9,4,14,6,31
0.030558064579963684,15,32,4,34,15,21,10,22,29,13
0.030513821169734,0,0,1,0,0,0,0,0,1,0
0.03045893833041191,1,0,0,0,0,0,0,0,0,0
0.030415404587984085,1,0,0,1,2,0,1,1,128,0
0.030355749651789665,6,0,1,0,7,8,0,1,0,0
0.030310258269309998,1,0,0,0,1,0,0,0,1,0
0.030267348513007164,68,2,6,3,2,0,0,0,5,0
0.03022081032395363,0,0,0,0,0,0,0,0,0,0
0.03018253669142723,0,0,0,0,0,0,22,0,1,0
0.03015318140387535,2,1,0,0,0,0,0,0,0,0
0.03006712533533573,8,0,256,3,8,5,4,0,130,0
0.03005332313477993,0,0,0,0,1,0,0,0,0,0
0.029996303841471672,0,0,0,3,21,0,1,0,0,0
0.029943294823169708,1,0,1,0,0,1,0,0,0,0
0.029919929802417755,37,3,49,5,6,109,9,3,0,0
0.029888395220041275,0,0,0,0,0,0,0,0,0,0
0.029824532568454742,9,0,17,2,5,0,10,0,1,0
0.02979978360235691,8,0,0,0,0,0,0,0,0,0
0.02971525862812996,0,0,0,0,0,0,0,0,1,0
0.029705211520195007,0,0,0,0,0,0,0,0,0,0
0.02961709164083004,1,0,1,0,0,0,0,0,0,0
0.029604513198137283,0,0,0,0,0,0,0,0,0,0
0.02952098287642002,0,0,0,0,0,0,0,0,0,0
0.029497165232896805,0,2,0,0,0,0,0,0,0,1
0.029481004923582077,26,4,12,5,157,71,12,3,95,281
0.029359739273786545,0,0,0,0,0,0,0,0,0,0
0.029284607619047165,2,0,7,0,0,0,0,0,2,0
0.029270527884364128,0,0,0,0,0,0,0,0,0,0
0.02921832539141178,0,0,0,0,0,0,0,0,0,0
0.02912084199488163,1,0,0,0,0,0,0,0,0,0
0.029042808338999748,1,0,0,0,0,0,0,0,0,1
0.029014695435762405,0,0,0,0,0,0,0,0,0,0
0.028988366946578026,0,0,0,0,1,0,1,0,0,0
0.028955915942788124,0,0,0,0,0,0,0,0,0,0
0.028923504054546356,0,0,1,0,0,0,3,0,1,0
0.02889605052769184,0,0,0,0,0,0,0,0,0,0
0.028841625899076462,11,4,91,81,4,18,12,18,9,25
0.028815340250730515,26,0,7,4,0,0,0,0,4,0
0.028709834441542625,46,378,254,47,73,93,156,2,419,3
0.02864568680524826,0,0,1,1,1,1,0,0,0,0
0.028601504862308502,0,0,0,0,0,0,0,0,0,0
0.028535546734929085,0,0,0,0,0,0,0,0,0,0
0.028496945276856422,0,0,0,0,0,0,0,0,0,0
0.028436463326215744,13,5,29,7,3,293,6,2,1,0
0.02842961810529232,0,0,0,0,0,0,0,0,0,0
0.02831975929439068,166,1,11,3,117,1,0,3,5,2
0.028273720294237137,0,0,0,0,0,0,0,0,0,0
