,Airplane,Automobile,Bird,Cat,Deer,Dog,Frog,Horse,Ship,Truck
0.5320541858673096,447,460,479,387,395,473,456,456,493,494
0.3847109377384186,382,323,342,339,353,317,309,352,377,314
0.36233800649642944,422,409,396,395,433,389,429,426,435,473
0.3436332046985626,341,253,349,366,295,266,401,424,395,417
0.32888004183769226,441,381,403,379,471,356,403,451,387,366
0.3075637221336365,340,276,354,343,366,287,349,349,354,350
0.3061750829219818,358,353,396,379,439,350,401,305,359,334
0.3009236454963684,364,286,374,356,375,406,363,327,358,356
0.2977546751499176,336,231,411,338,397,446,383,383,336,334
0.28559136390686035,319,321,324,293,406,354,299,368,341,219
0.2828020751476288,309,380,340,288,339,290,333,289,289,382
0.27777624130249023,494,454,513,478,515,485,518,486,517,497
0.2679043710231781,333,320,322,319,303,342,333,323,360,276
0.2669827342033386,492,460,512,477,506,459,488,485,512,498
0.25801920890808105,458,214,488,459,458,350,483,313,488,496
0.2510414123535156,498,344,507,470,457,485,515,473,518,498
0.24449455738067627,317,391,313,283,397,371,282,306,341,305
0.24031759798526764,505,460,519,485,511,479,519,486,519,427
0.2361283153295517,361,456,442,456,501,466,471,480,370,397
0.2326473444700241,254,433,311,276,290,381,297,243,305,349
0.22462131083011627,275,446,444,414,279,301,385,472,277,235
0.22453954815864563,482,457,516,467,515,484,511,483,456,481
0.21859633922576904,258,452,380,285,278,396,345,313,372,474
0.212286114692688,267,268,443,449,448,460,369,174,199,112
0.207086443901062,355,315,407,282,278,429,283,465,471,206
0.2019684612751007,330,110,393,413,469,259,361,245,343,366
0.19964240491390228,394,409,300,442,329,466,451,408,228,395
0.1980581134557724,287,77,260,358,328,265,332,132,367,162
0.19349701702594757,236,332,355,355,325,455,225,256,246,169
0.18982990086078644,206,310,446,316,247,194,232,168,228,203
0.18545469641685486,505,460,517,486,519,488,518,333,375,498
0.178270161151886,122,358,170,135,246,294,354,57,320,360
0.17622603476047516,505,460,519,486,519,488,519,486,520,498
0.1728898286819458,502,460,519,486,509,488,519,486,520,498
0.17161501944065094,503,456,515,407,484,451,494,460,517,498
0.16831225156784058,505,460,515,486,517,374,518,486,520,498
0.16382864117622375,420,135,516,485,514,487,516,486,514,497
0.16255170106887817,402,271,373,416,504,301,474,439,368,472
0.1608407199382782,484,449,507,464,205,481,470,397,352,236
0.15853562951087952,137,68,250,384,479,301,230,226,321,232
0.15770578384399414,505,460,518,486,519,488,519,486,520,498
0.15317082405090332,374,453,479,189,285,462,427,480,125,264
0.15130190551280975,491,429,490,209,317,237,478,484,428,396
0.1497769057750702,505,457,497,486,517,488,517,480,520,498
0.14742586016654968,357,409,332,219,148,79,340,119,198,199
0.14576077461242676,147,405,113,389,113,229,118,28,481,179
0.14513322710990906,504,460,493,486,519,488,497,486,519,497
0.13995803892612457,505,460,519,486,519,488,519,486,520,498
0.13676808774471283,189,53,121,175,447,185,71,416,159,112
0.13472844660282135,505,460,519,486,519,488,519,486,520,498
0.13419218361377716,505,460,519,486,519,488,519,486,520,498
0.13200868666172028,505,460,519,486,519,488,519,486,520,498
0.13106189668178558,360,458,473,303,512,487,508,485,480,497
0.13096286356449127,117,23,269,205,198,160,173,427,48,20
0.12869609892368317,91,112,265,276,90,58,101,28,372,55
0.125127375125885,405,437,410,440,336,211,436,24,465,21
0.12462250143289566,505,460,519,486,519,488,519,486,520,498
0.12187747657299042,142,121,235,80,80,55,442,291,85,302
0.12016858905553818,455,410,195,212,273,353,305,295,513,493
0.11931318044662476,419,460,517,486,517,488,519,486,517,498
0.11670101433992386,365,460,410,484,484,483,519,484,509,498
0.1164560467004776,382,459,493,486,517,487,516,407,513,496
0.11349146068096161,505,460,519,486,519,488,519,486,520,498
0.11144433170557022,505,460,519,486,519,488,519,486,520,498
0.10948255658149719,505,460,519,486,519,488,519,486,520,498
0.10876215249300003,505,460,519,486,519,488,519,486,520,498
0.10689766705036163,173,1,82,3,15,77,13,2,3,0
0.10596852749586105,505,460,519,486,519,488,519,486,520,498
0.10424913465976715,505,460,519,486,519,488,519,486,520,498
0.10170215368270874,505,460,519,486,519,488,519,486,520,498
0.10092747956514359,483,460,368,407,415,418,517,480,520,498
0.09959907084703445,505,458,519,486,519,488,519,486,520,498
0.09898140281438828,505,460,519,485,519,488,519,469,520,497
0.09870848059654236,505,460,519,486,519,488,519,486,520,498
0.09661180526018143,78,6,6,12,8,15,1,8,3,11
0.09571550041437149,505,455,519,486,518,488,517,486,519,498
0.09340567141771317,356,460,295,465,357,483,504,484,517,498
0.09267159551382065,484,453,325,228,145,387,396,393,512,496
0.09159259498119354,505,455,519,486,519,488,519,486,520,498
0.0911172479391098,505,460,519,486,519,488,519,486,520,498
0.08913088589906693,505,460,519,486,519,488,519,486,520,498
0.08879221975803375,505,460,519,486,519,488,519,486,520,498
0.08732026815414429,505,460,519,486,519,488,519,486,520,498
0.08633297681808472,505,460,519,486,519,488,519,486,520,498
0.08577806502580643,289,88,172,149,61,37,52,69,271,393
0.08518725633621216,505,460,519,486,519,488,519,486,520,498
0.08463997393846512,505,460,519,486,519,488,519,486,520,498
0.0829184502363205,505,460,519,486,519,488,519,486,520,498
0.08277477324008942,329,453,216,447,230,423,510,384,496,493
0.0818798616528511,505,238,518,486,519,488,515,486,513,498
0.08090244233608246,60,2,6,3,3,1,2,3,166,4
0.07990599423646927,505,460,519,486,519,488,519,486,520,498
0.07912076264619827,12,11,8,33,5,13,16,75,19,359
0.07858576625585556,505,460,518,486,519,488,517,484,520,456
0.07782851159572601,505,459,515,486,519,488,518,486,520,498
0.07758798450231552,5,6,43,230,24,295,151,1,7,0
0.07706199586391449,14,3,53,22,6,13,35,4,23,1
0.07674141973257065,0,3,0,1,0,0,1,0,2,0
0.07606879621744156,505,460,519,480,519,488,519,486,519,498
0.07523949444293976,505,460,519,486,519,488,519,486,520,498
0.07467018067836761,212,376,409,293,358,72,250,20,489,112
0.0743124783039093,90,428,41,190,158,334,99,242,131,382
0.07298752665519714,489,460,517,486,514,488,519,486,520,498
0.07258351147174835,505,460,519,486,519,488,519,486,520,498
0.07153751701116562,505,460,519,486,519,488,519,486,520,498
0.07144249975681305,505,460,518,485,518,397,518,486,519,498
0.07110957056283951,0,0,0,0,0,0,0,0,0,0
0.07075849175453186,0,0,0,0,1,0,0,0,0,0
0.0701541006565094,505,460,519,486,519,488,519,486,520,498
0.06942930072546005,14,0,82,1,151,12,6,9,1,2
0.06906609982252121,505,460,519,486,519,488,519,486,520,498
0.06868842989206314,0,0,0,0,0,1,0,0,0,0
0.0685015469789505,0,0,0,0,1,0,0,0,1,0
0.0680762305855751,0,0,0,0,0,0,0,0,0,2
0.06722119450569153,505,460,519,486,519,488,519,486,520,498
0.06669866293668747,458,459,509,483,496,476,518,381,516,498
0.06649307906627655,505,460,518,484,515,488,519,483,520,498
0.0663071870803833,505,460,519,486,519,488,519,486,520,498
0.0661124661564827,464,36,329,451,396,330,283,485,294,489
0.06551077216863632,13,0,28,81,16,6,6,34,2,20
0.06532858312129974,0,0,0,0,0,6,0,0,0,0
0.06475571542978287,4,5,20,37,11,305,23,6,18,3
0.06463254243135452,505,460,519,484,519,488,519,486,516,498
0.06451638042926788,214,0,32,5,299,1,5,69,25,3
0.06430157274007797,53,369,172,64,54,210,151,289,37,446
0.06384599208831787,505,460,519,485,519,483,519,486,520,498
0.06318812817335129,0,0,0,0,0,0,0,0,0,0
0.06316398829221725,0,0,0,0,0,0,3,0,0,0
0.06283377856016159,505,453,518,484,519,488,519,485,493,484
0.06274023652076721,0,0,0,0,0,0,0,0,0,0
0.062492839992046356,1,0,7,0,0,0,0,0,2,0
0.062349602580070496,505,460,519,486,519,488,519,486,520,498
0.06208105385303497,0,7,1,1,0,2,0,0,1,216
0.061828985810279846,0,0,0,0,0,0,0,0,0,0
0.061439212411642075,0,0,0,0,0,0,0,0,0,0
0.061074621975421906,0,0,0,0,0,0,0,0,0,0
0.06099948287010193,52,191,1,1,3,0,5,0,43,12
0.06078748032450676,4,0,55,4,3,1,19,0,7,0
0.06061989814043045,0,1,0,6,0,8,5,0,1,25
0.06050575152039528,17,376,30,172,61,86,381,82,139,26
0.060324374586343765,477,374,456,406,493,424,134,467,460,104
0.06027129665017128,449,271,480,448,262,226,462,409,221,466
0.059922922402620316,0,0,0,0,0,0,0,0,0,0
0.059914227575063705,470,332,222,341,433,476,405,458,429,157
0.05960464850068092,398,453,238,123,474,295,194,457,394,310
0.05934912711381912,0,0,0,0,0,11,0,0,0,0
0.05913211405277252,0,0,0,0,0,0,0,0,0,0
0.05907333642244339,0,17,5,1,0,9,30,0,15,0
0.05890611186623573,0,0,0,0,0,0,0,0,0,0
0.058714866638183594,0,0,0,0,0,0,0,0,0,0
0.05851161107420921,408,459,519,485,513,488,519,486,511,498
0.05820823088288307,194,3,109,89,223,37,22,99,264,15
0.058142032474279404,0,0,0,0,0,0,0,0,0,0
0.05784854292869568,98,52,155,180,411,169,360,253,188,12
0.05774729698896408,0,0,0,0,0,0,0,0,0,0
0.05762284994125366,133,1,15,33,143,13,16,190,60,117
0.057531896978616714,1,0,17,0,1,1,0,3,0,0
0.057385265827178955,0,0,0,0,0,0,0,0,0,0
