,Airplane,Automobile,Bird,Cat,Deer,Dog,Frog,Horse,Ship,Truck
0.352539598941803,66,44,66,69,73,67,54,68,47,47
0.3518041968345642,0,0,0,0,0,0,0,0,0,0
0.350501149892807,0,0,0,0,0,0,0,0,0,0
0.34825393557548523,0,0,0,0,0,0,0,0,0,0
0.3456871807575226,0,0,0,0,0,0,0,0,0,0
0.34381797909736633,0,0,0,0,0,0,0,0,0,0
0.3428698480129242,0,0,0,0,0,0,0,0,0,0
0.3410869836807251,0,0,0,0,0,0,0,0,0,0
0.34045538306236267,2,1,3,0,3,1,0,1,1,0
0.3393082916736603,0,0,0,0,0,0,0,0,0,0
0.33505821228027344,0,0,0,0,0,0,0,0,0,0
0.33218157291412354,0,0,0,0,0,0,0,0,0,0
0.32821741700172424,0,0,0,0,0,0,0,0,0,0
0.32699012756347656,0,0,0,0,0,0,0,0,0,0
0.32586878538131714,0,0,0,0,0,0,0,0,0,0
0.325665682554245,0,0,0,0,0,0,0,0,0,0
0.32409268617630005,0,0,0,0,0,0,0,0,0,0
0.32235750555992126,0,0,0,0,0,0,0,0,0,0
0.32176724076271057,0,0,0,0,0,0,0,0,0,0
0.3185022175312042,0,0,0,0,0,0,0,0,0,0
0.3158298432826996,0,0,0,0,0,0,0,0,0,0
0.3130285441875458,0,0,0,0,0,0,0,0,0,0
0.31267601251602173,0,0,0,0,0,0,0,0,0,0
0.3094645142555237,0,0,0,0,0,0,0,0,0,0
0.3090212643146515,0,0,0,0,0,0,0,0,0,0
0.3074144423007965,0,0,0,0,0,0,0,0,0,0
0.3059437870979309,0,0,0,0,0,0,0,0,0,0
0.30337634682655334,0,0,0,0,0,0,0,0,0,0
0.30210843682289124,0,0,0,0,0,0,0,0,0,0
0.3012765347957611,0,0,0,0,0,0,0,0,0,0
0.29993170499801636,0,0,0,0,0,0,0,0,0,0
0.29747945070266724,0,0,0,0,0,0,0,0,0,0
0.29649463295936584,0,0,0,0,0,0,0,0,0,0
0.2940950095653534,0,0,0,0,0,0,0,0,0,0
0.2925412356853485,0,0,0,0,0,0,0,0,0,0
0.2895006835460663,0,0,0,0,0,0,0,0,0,0
0.2884266972541809,0,0,0,0,0,0,0,0,0,0
0.2878344655036926,0,0,0,0,0,0,0,0,0,0
0.28737086057662964,0,0,0,0,0,0,0,0,0,0
0.28499165177345276,0,0,0,0,0,0,0,0,0,0
0.28230535984039307,0,0,0,0,0,0,0,0,0,0
0.28150293231010437,0,0,0,0,0,0,0,0,0,0
0.2796535789966583,0,0,0,0,0,0,0,0,0,0
0.2770078182220459,0,0,0,0,0,0,0,0,0,0
0.2768211364746094,0,0,0,0,0,0,0,0,0,0
0.2745087742805481,0,0,0,0,0,0,0,0,0,0
0.2740425169467926,0,0,0,0,0,0,0,0,0,0
0.272801011800766,0,0,0,0,0,0,0,0,0,0
0.2705089747905731,0,0,0,0,0,0,0,0,0,0
0.26999351382255554,0,0,0,0,0,0,0,0,0,0
0.268582820892334,0,0,0,0,0,0,0,0,0,0
0.26697513461112976,0,0,0,0,0,0,0,0,0,0
0.264360636472702,0,0,0,0,0,0,0,0,0,0
0.2630246579647064,0,0,0,0,0,0,0,0,0,0
0.2624228298664093,0,0,0,0,0,0,0,0,0,0
0.26062068343162537,0,0,0,0,0,0,0,0,0,0
0.2585029602050781,0,0,0,0,0,0,0,0,0,0
0.25782710313796997,0,0,0,0,0,0,0,0,0,0
0.25644800066947937,0,0,0,0,0,0,0,0,0,0
0.2532024085521698,0,0,0,0,0,0,0,0,0,0
0.25307050347328186,0,0,0,0,0,0,0,0,0,0
0.251985102891922,0,0,0,0,0,0,0,0,0,0
0.2505771815776825,0,0,0,0,0,0,0,0,0,0
0.24956119060516357,0,0,0,0,0,0,0,0,0,0
0.2479502260684967,0,0,0,0,0,0,0,0,0,0
