,Airplane,Automobile,Bird,Cat,Deer,Dog,Frog,Horse,Ship,Truck
0.44224345684051514,0,0,0,0,0,0,0,0,0,0
0.440045565366745,0,0,0,0,0,0,0,0,0,0
0.4377318322658539,1,0,0,0,0,0,0,0,0,0
0.4345487654209137,0,0,0,0,0,0,0,0,0,0
0.4339207708835602,0,0,0,0,0,0,0,0,0,0
0.43124833703041077,0,1,0,0,0,0,0,0,0,0
0.43032562732696533,0,0,0,0,0,0,0,0,0,0
0.4283366799354553,422,421,397,398,381,348,467,310,473,473
0.4267520010471344,0,0,0,0,0,0,0,0,0,0
0.42216840386390686,0,0,4,1,0,1,0,3,0,1
0.42087727785110474,0,0,2,0,0,0,0,0,0,1
0.4199557304382324,0,0,0,0,0,0,0,0,0,1
0.4168621599674225,405,377,426,347,441,343,444,315,391,348
0.41596749424934387,496,450,516,486,515,482,517,484,512,496
0.4134429693222046,0,0,0,0,0,0,0,0,0,0
0.4115411639213562,0,0,0,0,0,0,0,0,0,0
0.40949350595474243,0,0,0,0,0,0,0,0,0,0
0.4069749116897583,0,0,0,0,0,0,0,0,0,0
0.40437787771224976,0,0,0,0,0,0,0,0,0,0
0.40402087569236755,2,2,1,0,0,1,0,1,2,1
0.4008311927318573,0,0,0,0,0,0,0,0,0,0
0.3990195095539093,0,0,0,0,0,0,0,0,0,0
0.39837881922721863,0,0,0,0,0,0,0,0,0,0
0.39590445160865784,265,229,221,151,249,199,194,224,218,184
0.39379099011421204,0,0,0,0,0,0,0,0,0,0
0.3921826183795929,23,16,15,16,13,9,9,26,27,33
0.391823947429657,0,0,0,0,0,0,0,0,0,0
0.3876441717147827,1,0,0,0,1,0,1,0,0,1
0.38728833198547363,22,24,14,24,37,11,29,13,21,33
0.38569849729537964,61,29,92,95,28,79,68,53,43,61
0.38375571370124817,0,0,0,0,0,0,0,0,0,0
0.3830488622188568,0,0,0,0,0,0,0,0,0,0
0.38210242986679077,0,0,0,0,0,0,0,0,0,0
0.3795650005340576,422,400,418,407,392,387,430,354,481,455
0.3774065375328064,0,0,0,0,0,0,0,0,0,0
0.3769226372241974,0,0,0,0,0,0,0,0,0,0
0.37654316425323486,0,0,0,0,0,0,0,0,0,0
0.37227877974510193,356,382,353,307,339,196,376,228,354,343
0.37106311321258545,0,0,0,0,0,0,0,0,0,0
0.3706625998020172,0,0,0,0,0,0,0,0,0,0
0.37024563550949097,454,394,447,424,439,428,458,395,482,456
0.3675594925880432,0,0,0,0,0,0,0,0,0,0
0.36565765738487244,0,0,0,0,0,0,0,0,0,0
0.36433520913124084,0,0,0,0,0,0,0,0,0,0
0.3626893162727356,147,146,261,218,281,273,202,287,113,161
0.3621923625469208,0,0,0,0,0,0,0,0,0,0
0.36058327555656433,0,0,0,0,0,0,0,0,0,0
0.35966289043426514,0,0,0,0,0,0,0,0,0,0
0.35686641931533813,0,0,0,0,0,0,0,0,0,0
0.3544023931026459,0,0,0,0,0,0,0,0,0,0
0.35304203629493713,0,0,0,0,0,0,0,0,0,0
0.3503698408603668,0,0,0,0,0,0,0,0,0,0
0.3493114709854126,0,0,0,0,0,0,0,0,0,0
0.3489724397659302,0,0,0,0,0,0,0,0,0,0
0.34741783142089844,0,0,0,0,0,0,0,0,0,0
0.34607332944869995,0,0,0,0,0,0,0,0,0,0
0.34498363733291626,0,0,0,0,0,0,0,0,0,0
0.3414320647716522,0,0,0,0,0,0,0,0,0,0
0.34003305435180664,0,0,0,0,0,0,0,0,0,0
0.3392402231693268,0,0,0,0,0,0,0,0,0,0
0.33705875277519226,0,0,0,0,0,0,0,0,0,0
0.33624351024627686,0,0,0,0,0,0,0,0,0,0
0.3347611725330353,0,0,0,0,0,0,0,0,0,0
0.3340322971343994,0,0,0,0,0,0,0,0,0,0
0.3321411907672882,0,0,0,0,0,0,0,0,0,0
0.329576313495636,0,0,0,0,0,0,0,0,0,0
0.3290349543094635,0,0,0,0,0,0,0,0,0,0
0.32819271087646484,0,1,0,0,0,0,1,0,0,2
0.32739555835723877,0,0,0,0,0,0,0,0,0,0
0.32367876172065735,0,0,0,0,0,0,0,0,0,0
0.3231085240840912,0,0,0,0,0,0,0,0,0,0
0.3219727873802185,0,0,0,0,0,0,0,0,0,0
0.320145845413208,0,0,0,0,0,0,0,0,0,0
0.3190593123435974,0,0,0,0,0,0,0,0,0,0
0.3173677623271942,0,0,0,0,0,0,0,0,0,0
0.3163672983646393,0,0,0,0,0,0,0,0,0,0
0.31534209847450256,0,0,0,0,0,0,0,0,0,0
0.31493088603019714,0,0,0,0,0,0,0,0,0,0
0.31365397572517395,0,0,0,0,0,0,0,0,0,0
0.3108323812484741,0,0,0,0,0,0,0,0,0,0
0.30926454067230225,0,0,0,0,0,0,0,0,0,0
0.3076317608356476,0,0,0,0,0,0,0,0,0,0
0.30689316987991333,0,0,0,0,0,0,0,0,0,0
0.3052079975605011,0,0,0,0,0,0,0,0,0,0
0.3043626844882965,0,0,0,0,0,0,0,0,0,0
0.3032943606376648,0,0,0,0,0,0,0,0,0,0
0.3023695647716522,0,0,0,0,0,0,0,0,0,0
0.3004821240901947,0,0,0,0,0,0,0,0,0,0
0.29931730031967163,0,0,0,0,0,0,0,0,0,0
0.2981581389904022,0,0,0,0,0,0,0,0,0,0
0.29690954089164734,0,0,0,0,0,0,0,0,0,0
0.29447171092033386,1,1,4,1,1,1,3,1,5,4
0.2929031550884247,0,0,0,0,0,0,0,0,0,0
0.29172149300575256,0,0,0,0,0,0,0,0,0,0
0.29019683599472046,0,0,0,0,0,0,0,0,0,0
0.28948065638542175,0,0,0,0,0,0,0,0,0,0
0.2888520658016205,0,0,0,0,0,0,0,0,0,0
0.28802964091300964,0,0,0,0,0,0,0,0,0,0
0.2854984700679779,0,0,0,0,0,0,0,0,0,0
0.284590482711792,0,0,0,0,0,0,0,0,0,0
0.2834361493587494,0,0,0,0,0,0,0,0,0,0
0.2827322483062744,0,0,0,0,0,0,0,0,0,0
0.2823236882686615,0,0,0,0,0,0,0,0,0,0
0.2811398208141327,0,0,0,0,0,0,0,0,0,0
0.2789945602416992,0,0,0,0,0,0,0,0,0,0
0.27808958292007446,0,0,0,0,0,0,0,0,0,0
0.2772238254547119,0,0,0,0,0,0,0,0,0,0
0.2754780948162079,0,0,0,0,0,0,0,0,0,0
0.2736639976501465,0,0,0,0,0,0,0,0,0,0
0.273364782333374,0,0,0,0,0,0,0,0,0,0
0.2721635401248932,0,0,0,0,0,0,0,0,0,0
0.27096042037010193,0,0,0,0,0,0,0,0,0,0
0.2700658142566681,0,0,0,0,0,0,0,0,0,0
0.26905983686447144,0,0,0,0,0,0,0,0,0,0
0.26655396819114685,0,0,0,0,0,0,0,0,0,0
0.26586028933525085,0,0,0,0,0,0,0,0,0,0
0.26554811000823975,0,0,0,0,0,0,0,0,0,0
0.26366665959358215,0,0,0,0,0,0,0,0,0,0
0.26192986965179443,0,0,0,0,0,0,0,0,0,0
0.25981372594833374,0,0,0,0,0,0,0,0,0,0
0.25768938660621643,0,0,0,0,0,0,0,0,0,0
0.25712400674819946,0,0,0,0,0,0,0,0,0,0
0.2562389075756073,0,0,0,0,0,0,0,0,0,0
0.2552265524864197,0,0,0,0,0,0,0,0,0,0
0.2542111873626709,0,0,0,0,0,0,0,0,0,0
0.25194185972213745,0,0,0,0,0,0,0,0,0,0
0.25059017539024353,0,0,0,0,0,0,0,0,0,0
0.25000402331352234,0,0,0,0,0,0,0,0,0,0
0.247375026345253,0,0,0,0,0,0,0,0,0,0
0.24660836160182953,0,0,0,0,0,0,0,0,0,0
0.24583056569099426,0,0,0,0,0,0,0,0,0,0
0.24426540732383728,0,0,0,0,0,0,0,0,0,0
0.24184724688529968,0,0,0,0,0,0,0,0,0,0
0.2408677488565445,0,0,0,0,0,0,0,0,0,0
0.24006052315235138,0,0,0,0,0,0,0,0,0,0
0.23879414796829224,0,0,0,0,0,0,0,0,0,0
0.2377970814704895,0,0,0,0,0,0,0,0,0,0
0.23665162920951843,0,0,0,0,0,0,0,0,0,0
0.2339170128107071,0,0,0,0,0,0,0,0,0,0
0.2330460101366043,0,0,0,0,0,0,0,0,0,0
0.23088428378105164,0,0,0,0,0,0,0,0,0,0
0.22992518544197083,0,0,0,0,0,0,0,0,0,0
0.22934770584106445,0,0,0,0,0,0,0,0,0,0
0.22812330722808838,0,0,0,0,0,0,0,0,0,0
0.22679713368415833,0,0,0,0,0,0,0,0,0,0
0.2259722501039505,0,0,0,0,0,0,0,0,0,0
0.22374585270881653,0,0,0,0,0,0,0,0,0,0
0.2228049486875534,0,0,0,0,0,0,0,0,0,0
0.22067639231681824,0,0,0,0,0,0,0,0,0,0
0.2171177864074707,0,0,0,0,0,0,0,0,0,0
0.21584568917751312,0,0,0,0,0,0,0,0,0,0
0.21343006193637848,0,0,0,0,0,0,0,0,0,0
0.21022777259349823,0,0,0,0,0,0,0,0,0,0
0.20890581607818604,0,0,0,0,0,0,0,0,0,0
