,Airplane,Automobile,Bird,Cat,Deer,Dog,Frog,Horse,Ship,Truck
0.22120319306850433,505,460,519,486,519,488,519,486,520,498
0.22084395587444305,312,167,438,385,269,315,369,261,443,436
0.2193901538848877,505,460,519,486,519,488,519,486,520,498
0.217428520321846,183,32,139,40,113,34,77,51,217,35
0.21519345045089722,333,268,345,332,420,426,361,323,415,414
0.21383245289325714,142,95,292,145,327,271,227,293,114,163
0.21292513608932495,8,2,14,58,21,25,38,9,7,6
0.2108120173215866,505,460,519,486,519,488,519,486,520,498
0.20927229523658752,34,18,94,87,153,224,101,32,26,25
0.20760193467140198,505,460,519,486,519,488,519,486,520,498
0.20598314702510834,6,0,12,13,14,5,8,37,3,3
0.20453202724456787,122,38,70,127,97,66,146,22,105,127
0.2040417641401291,495,439,478,440,396,428,480,350,515,484
0.20284701883792877,505,460,519,486,519,488,519,486,520,498
0.20130129158496857,318,417,320,218,334,272,388,336,403,285
0.1999644935131073,9,20,17,64,81,113,70,45,16,45
0.19862748682498932,284,372,448,434,377,410,357,428,257,228
0.19818183779716492,505,460,519,486,519,488,519,486,520,498
0.19694562256336212,0,0,1,0,1,0,1,0,0,1
0.1956499218940735,12,89,19,3,5,2,3,18,3,3
0.19533517956733704,386,438,435,387,375,402,465,411,462,231
0.19394715130329132,372,193,254,375,375,305,295,406,303,337
0.1926875114440918,5,0,15,19,6,1,1,0,6,0
0.19079658389091492,435,444,313,411,350,420,449,198,482,489
0.19045493006706238,3,3,2,2,14,6,2,25,2,10
0.18951529264450073,503,456,519,484,518,488,517,486,512,496
0.18700595200061798,398,235,348,266,366,340,238,349,355,223
0.1862173229455948,31,1,14,11,38,8,3,6,5,5
0.1854732781648636,485,459,504,458,512,480,511,483,500,495
0.1845063865184784,445,373,441,436,399,448,471,466,348,415
0.18323475122451782,475,430,464,404,448,461,455,484,457,491
0.18288429081439972,305,282,340,225,280,281,308,338,431,379
0.18235871195793152,505,460,519,486,519,488,519,486,519,498
0.1810808926820755,153,90,163,91,125,44,71,146,125,19
0.18008938431739807,145,157,157,99,136,97,147,197,117,139
0.17912310361862183,2,0,1,0,1,2,0,0,0,0
0.17862030863761902,0,4,2,1,1,1,0,0,1,2
0.1779203712940216,7,7,5,8,7,21,13,37,22,25
0.17740070819854736,505,460,519,486,519,488,519,486,520,498
0.1767454743385315,444,411,324,332,269,271,417,269,408,342
0.1755242496728897,139,197,170,95,106,141,152,157,189,200
0.17463500797748566,19,2,1,0,3,2,3,0,9,0
0.17293523252010345,396,224,393,414,390,396,357,356,425,449
0.17252905666828156,0,0,1,0,1,0,0,0,0,0
0.1719040721654892,321,211,232,315,366,350,280,433,245,318
0.17078563570976257,66,44,104,82,74,78,44,26,71,66
0.17029933631420135,235,77,106,213,121,238,170,99,157,203
0.1697024703025818,3,1,0,3,10,4,5,2,4,0
0.16796281933784485,1,0,0,0,0,0,1,0,2,0
0.16703453660011292,2,0,3,3,2,3,3,1,2,0
0.1657731980085373,0,0,0,0,0,0,0,0,0,0
0.1650666892528534,202,384,355,301,287,225,374,135,290,166
0.1648339182138443,0,0,0,0,0,0,0,0,0,0
0.16351550817489624,53,101,98,135,84,142,74,67,41,261
0.16303882002830505,0,0,0,0,0,0,0,0,0,0
0.16226419806480408,131,43,144,55,84,158,183,166,90,249
0.16161110997200012,2,3,4,0,1,0,0,1,0,0
0.16132014989852905,0,0,0,0,0,0,0,0,0,0
0.1601613610982895,0,0,0,0,0,0,0,0,0,0
0.15901410579681396,11,3,5,3,20,4,11,8,6,4
0.15804632008075714,187,109,76,59,183,92,76,93,121,82
0.15760038793087006,6,10,7,55,13,44,29,4,27,21
0.1571328043937683,0,0,0,0,0,0,0,0,0,0
0.15570566058158875,0,0,0,0,0,0,0,0,0,0
0.15544769167900085,11,2,0,10,6,9,0,2,4,2
0.1546488255262375,470,308,367,427,437,293,400,476,358,354
0.15402626991271973,1,1,1,0,1,0,0,0,1,0
0.15369465947151184,4,2,13,43,40,31,17,16,33,12
0.15305477380752563,395,455,363,365,439,352,402,259,342,356
0.15234236419200897,0,0,0,1,0,0,1,0,0,0
0.15195651352405548,444,410,487,469,478,447,490,481,484,416
0.15120306611061096,151,168,197,231,245,201,182,191,281,156
0.15044774115085602,0,0,0,0,0,0,0,0,1,0
0.15031225979328156,3,9,1,1,3,1,2,0,0,0
0.1496211290359497,35,1,94,67,100,18,45,15,32,13
0.14922064542770386,107,173,253,156,198,216,261,133,175,274
0.14803244173526764,0,0,0,0,0,0,0,0,0,0
0.1475740224123001,49,93,133,59,89,106,37,47,91,88
0.14738544821739197,0,0,0,0,0,0,0,0,0,0
0.14653101563453674,9,0,4,2,1,0,4,0,0,5
0.14610648155212402,12,1,8,3,9,1,0,2,1,1
0.14550253748893738,0,0,4,0,4,0,1,0,1,2
0.145112082362175,232,275,154,95,178,125,156,246,260,241
0.1445092260837555,0,0,0,0,0,0,0,0,0,0
0.14395789802074432,0,2,0,0,1,0,0,9,1,0
0.14346010982990265,41,70,38,44,62,83,39,20,16,13
0.14325262606143951,60,19,190,138,238,108,76,131,125,22
0.14284135401248932,0,0,0,0,0,0,0,0,0,0
0.1414490044116974,0,0,0,0,0,0,0,0,0,0
0.14111201465129852,0,0,0,0,0,0,0,0,0,0
0.14088498055934906,1,0,0,0,0,0,0,0,0,1
0.1400429904460907,400,426,490,433,437,447,457,424,455,352
0.1397118866443634,2,1,4,3,13,3,5,1,1,2
0.13934317231178284,8,4,30,13,12,31,7,18,8,7
0.13912993669509888,0,0,0,0,0,0,0,0,0,0
0.13821476697921753,23,3,4,2,3,1,4,10,32,10
0.13803206384181976,0,0,0,0,0,0,0,0,0,0
0.13696233928203583,0,0,0,0,0,0,0,0,0,0
0.13674026727676392,0,0,0,0,0,0,0,0,0,0
0.13632270693778992,0,0,0,0,0,0,0,0,0,0
0.13590142130851746,0,0,0,0,0,0,0,0,0,0
0.13533054292201996,0,0,0,0,1,0,0,0,1,3
0.13501885533332825,0,0,0,0,0,0,0,0,0,0
0.13451364636421204,0,1,0,0,0,0,0,0,0,0
0.13413311541080475,177,247,183,236,172,182,284,118,242,138
0.13369163870811462,0,0,0,0,0,0,0,0,0,0
0.1330225169658661,0,0,0,0,0,0,0,0,0,0
0.13233962655067444,0,0,0,0,0,0,0,0,0,0
0.1322201043367386,0,0,0,0,1,0,0,0,0,0
0.13193823397159576,0,0,0,2,0,0,0,0,0,1
0.13133731484413147,0,0,0,1,1,0,2,0,1,1
0.13074524700641632,0,0,0,0,0,0,0,0,0,0
0.1303860992193222,0,0,0,0,0,0,0,0,0,0
0.12973885238170624,0,0,0,0,0,0,1,6,0,0
0.12936656177043915,9,1,1,6,12,3,3,5,12,2
0.12926755845546722,0,0,0,0,0,0,0,0,0,0
0.1289830058813095,0,0,0,0,0,0,0,0,0,0
0.12829557061195374,0,0,0,0,0,0,0,0,0,0
0.12786079943180084,0,0,0,0,0,0,0,0,0,0
0.127696692943573,0,0,0,0,0,0,0,0,0,0
0.1273242086172104,0,0,0,0,0,0,0,0,0,0
0.12692968547344208,0,0,0,0,0,0,0,0,0,0
0.12646326422691345,0,0,0,0,0,0,0,0,0,0
0.12573760747909546,0,0,0,0,0,0,0,0,0,0
0.1254812330007553,0,0,0,0,0,0,0,0,0,0
0.12506014108657837,0,0,0,0,0,0,0,0,0,0
0.12444799393415451,0,0,0,0,0,0,0,0,0,0
0.12433455884456635,9,5,21,32,16,24,12,3,21,53
0.1239861249923706,0,0,0,0,0,0,0,0,0,0
0.12359646707773209,0,0,0,0,0,0,0,0,0,0
0.1233433187007904,0,0,0,0,0,0,0,0,0,0
0.12293678522109985,2,0,0,0,1,0,1,2,0,0
0.12250920385122299,1,0,0,1,0,0,0,0,0,0
0.12203285098075867,0,0,0,0,0,0,0,0,0,0
0.1216505840420723,5,23,39,18,44,21,33,14,62,13
0.12100565433502197,0,0,0,0,0,1,0,0,0,0
0.12086694687604904,0,0,0,0,0,0,0,0,0,0
0.12039454281330109,0,0,0,0,0,0,0,0,1,0
0.12021829932928085,0,0,0,0,0,0,0,0,0,0
0.11947513371706009,0,0,0,0,0,0,0,0,0,0
0.11932175606489182,0,0,0,0,0,0,0,0,0,0
0.11884884536266327,0,0,0,0,0,0,0,0,0,0
0.11858836561441422,30,38,6,11,17,12,5,15,15,21
0.11811014264822006,0,0,0,0,0,0,0,0,0,0
0.11800995469093323,0,0,0,0,0,0,0,0,0,0
0.1175849437713623,0,0,0,0,0,0,0,0,0,0
0.11715515702962875,0,0,0,0,0,0,0,0,0,0
0.11680861562490463,0,0,0,0,0,0,0,0,0,0
0.11640186607837677,0,0,0,0,0,0,0,0,0,0
0.11621886491775513,0,0,0,0,0,0,0,0,0,0
0.11560653895139694,0,0,0,0,0,0,0,0,0,0
0.11546222120523453,0,0,0,0,0,0,0,3,0,1
0.11528504639863968,0,0,0,0,0,0,0,0,0,0
0.11498334258794785,0,0,0,0,0,0,0,0,0,0
0.1146051436662674,0,0,0,0,0,0,0,0,0,0
0.11407605558633804,0,0,0,0,0,0,0,0,0,0
0.11389508098363876,0,0,0,0,0,0,0,0,0,0
0.11331429332494736,0,0,0,0,0,0,0,0,0,0
0.1127861812710762,0,0,0,0,0,0,0,0,0,0
0.11246221512556076,174,20,195,196,128,202,128,103,178,207
0.11215974390506744,0,0,0,0,0,0,0,0,0,0
0.11173134297132492,0,0,0,0,0,0,0,0,0,0
0.11169576644897461,0,0,0,0,0,0,0,0,0,0
0.11118881404399872,0,0,0,0,0,0,0,0,0,0
0.11088469624519348,0,0,0,0,0,0,0,0,0,0
0.1106603741645813,0,0,0,0,0,0,0,0,0,0
0.11036685854196548,0,0,0,0,0,0,0,0,0,0
0.10991713404655457,0,0,0,0,0,0,0,0,0,0
0.10938806086778641,0,0,0,0,0,0,0,0,0,0
0.10907001793384552,0,0,0,0,0,0,0,0,0,0
0.10862283408641815,0,0,0,0,0,0,0,0,0,0
0.10851962119340897,0,0,0,0,0,0,0,0,0,0
0.10826674103736877,0,0,0,0,0,0,0,0,0,0
0.10792621970176697,0,0,0,0,0,0,0,0,0,0
0.10753370076417923,0,0,0,0,0,0,0,0,0,0
0.10740671306848526,0,0,0,0,0,0,0,0,0,0
0.10719326138496399,0,0,0,0,0,0,0,0,0,0
0.1068386361002922,0,0,0,0,0,0,0,0,0,0
0.10666001588106155,0,0,0,0,0,0,0,0,0,0
0.10616111010313034,0,0,0,0,0,0,0,0,0,0
0.10591904073953629,0,0,0,0,0,0,0,0,0,0
0.10574233531951904,0,0,0,0,0,0,0,0,0,0
0.10516466200351715,0,0,0,0,0,0,0,0,0,0
0.1049373596906662,0,0,0,0,0,0,0,0,0,0
0.10462408512830734,0,0,0,0,0,0,0,0,0,0
0.104403056204319,0,0,0,0,0,0,0,0,0,0
0.10416878014802933,0,0,0,0,0,0,0,0,0,0
0.10376603156328201,0,0,0,0,0,0,0,0,0,0
0.10333214700222015,0,0,0,0,0,0,0,0,0,0
0.10302845388650894,0,0,0,0,0,0,0,0,0,0
0.1026405468583107,0,0,0,0,0,0,0,0,0,0
0.10206446796655655,0,0,0,0,0,0,0,0,0,0
0.10198786854743958,0,0,0,0,0,0,0,0,0,0
0.10183732211589813,3,0,1,0,2,4,5,1,1,0
0.1016634851694107,0,0,0,0,0,0,0,0,0,0
0.10125335305929184,0,0,0,0,0,0,0,0,0,0
0.10117199271917343,0,0,0,0,0,0,0,0,0,0
0.10085237771272659,0,0,0,0,0,0,0,0,0,0
0.1005633994936943,0,0,0,0,0,0,0,0,0,0
0.10026515275239944,0,0,0,0,0,0,0,0,0,0
0.10009540617465973,0,0,0,0,0,0,0,0,0,0
0.0995568111538887,0,0,0,0,0,0,0,0,0,0
0.09951288253068924,0,0,0,0,0,0,0,0,0,0
0.09947210550308228,0,0,0,0,0,0,0,0,0,0
0.09896483272314072,0,0,0,0,0,0,0,0,0,0
0.098652683198452,0,0,0,0,0,0,0,0,0,0
0.09839756041765213,0,0,0,0,0,0,0,0,0,0
0.09786258637905121,0,0,0,0,0,0,0,0,0,0
0.09760988503694534,0,0,0,0,0,0,0,0,0,0
0.09739425778388977,0,0,0,0,0,0,0,0,0,0
0.09701108187437057,0,0,0,0,0,0,0,0,0,0
0.09686797857284546,0,0,0,0,0,0,0,0,0,0
0.09647341072559357,0,0,0,0,0,0,0,0,0,0
0.0963214635848999,0,0,0,0,0,0,0,0,0,0
0.09605250507593155,0,0,0,0,0,0,0,0,0,0
0.09596224129199982,0,0,0,0,0,0,0,0,0,0
0.09560085833072662,0,0,0,0,0,0,0,0,0,0
0.0954156145453453,0,0,0,0,0,0,0,0,0,0
0.095185287296772,0,0,0,0,0,0,0,0,0,0
0.09483441710472107,0,0,0,0,0,0,0,0,0,0
0.094746433198452,0,0,0,0,0,0,0,0,0,0
0.09444810450077057,0,0,0,0,0,0,0,0,0,0
0.09411132335662842,0,0,0,0,0,0,0,0,0,0
0.09395776689052582,0,0,0,0,0,0,0,0,0,0
0.0936901718378067,0,0,0,0,0,0,0,0,0,0
0.09357285499572754,0,0,0,0,0,0,0,0,0,0
0.09304260462522507,0,0,0,0,0,0,0,0,0,0
0.09280183911323547,0,0,0,0,0,0,0,0,0,0
0.09262385219335556,0,0,0,0,0,0,0,0,0,0
0.09242256730794907,0,0,0,0,0,0,0,0,0,0
0.0922389030456543,0,0,0,0,0,0,0,0,0,0
0.09205688536167145,0,0,0,0,0,0,0,0,0,0
0.09168796986341476,0,0,0,0,0,0,0,0,0,0
0.09159666299819946,0,0,0,0,0,0,0,0,0,0
0.09157295525074005,0,0,0,0,0,0,0,0,0,0
0.09118372201919556,0,0,0,0,0,0,0,0,0,0
0.09075397253036499,0,0,0,0,0,0,0,0,0,0
0.09058573096990585,0,0,0,0,0,0,0,0,0,0
0.09021111577749252,0,0,0,0,0,0,0,0,0,0
0.08993496000766754,0,0,0,0,0,0,0,0,0,0
0.08965123444795609,0,0,0,0,0,0,0,0,0,0
0.08911033719778061,0,0,0,0,0,0,0,0,0,0
0.08895038813352585,0,0,0,0,0,0,0,0,0,0
0.08886443823575974,0,0,0,0,0,0,0,0,0,0
0.08859884738922119,0,0,0,0,0,0,0,0,0,0
0.08842490613460541,0,0,0,0,0,0,0,0,0,0
0.08796623349189758,0,0,0,0,0,0,0,0,0,0
0.08771920204162598,0,0,0,0,0,0,0,0,0,0
0.08755803108215332,0,0,0,0,0,0,0,0,0,0
0.08729677647352219,0,0,0,0,0,0,0,0,0,0
0.08722725510597229,0,0,0,0,0,0,0,0,0,0
0.08709817379713058,0,0,0,0,0,0,0,0,0,0
0.08692669868469238,0,0,0,0,0,0,0,0,0,0
0.08646237105131149,0,0,0,0,0,0,0,0,0,0
0.08629366755485535,0,0,0,0,0,0,0,0,0,0
0.08615227788686752,0,0,0,0,0,0,0,0,0,0
0.08581288158893585,0,0,0,0,0,0,0,0,0,0
0.08567886054515839,0,0,0,0,0,0,0,0,0,0
0.08527939021587372,0,0,0,0,0,0,0,0,0,0
0.08497423678636551,0,0,0,0,0,0,0,0,0,0
0.08475572615861893,0,0,0,0,0,0,0,0,0,0
0.0845700204372406,0,0,0,0,0,0,0,0,0,0
0.0844680443406105,0,0,0,0,0,0,0,0,0,0
0.08405018597841263,0,0,0,0,0,0,0,0,0,0
0.08372993022203445,0,0,0,0,0,0,0,0,0,0
0.08363508433103561,0,0,0,0,0,0,0,0,0,0
0.08340390771627426,0,0,0,0,0,0,0,0,0,0
0.08338309079408646,0,0,0,0,0,0,0,0,0,0
0.0831826850771904,0,0,0,0,0,0,0,0,0,0
0.08287755399942398,0,0,0,0,0,0,0,0,0,0
0.08275895565748215,0,0,0,0,0,0,0,0,0,0
0.08255268633365631,0,0,0,0,0,0,0,0,0,0
0.08223903179168701,0,0,0,0,0,0,0,0,0,0
0.08201450109481812,0,0,0,0,0,0,0,0,0,0
0.08159642666578293,0,0,0,0,0,0,0,0,0,0
0.08146002143621445,0,0,0,0,0,0,0,0,0,0
0.08135459572076797,0,0,0,0,0,0,0,0,0,0
0.0809251219034195,0,0,0,0,0,0,0,0,0,0
0.0805535614490509,0,0,0,0,0,0,0,0,0,0
0.08053797483444214,0,0,0,0,0,0,0,0,0,0
0.08032698184251785,0,0,0,0,0,0,0,0,0,0
0.08000147342681885,0,0,0,0,0,0,0,0,0,0
0.07991909235715866,0,0,0,0,0,0,0,0,0,0
0.07973013818264008,0,0,0,0,0,0,0,0,0,0
0.07965420931577682,0,0,0,0,0,0,0,0,0,0
0.07926762104034424,0,0,0,0,0,0,0,0,0,0
0.07911317050457001,0,0,0,0,0,0,0,0,0,0
0.0788232758641243,0,0,0,0,0,0,0,0,0,0
0.07852939516305923,0,0,0,0,0,0,0,0,0,0
0.07808848470449448,0,0,0,0,0,0,0,0,0,0
0.07794567942619324,0,0,0,0,0,0,0,0,0,0
0.07789266109466553,0,0,0,0,0,0,0,0,0,0
0.07772146165370941,0,0,0,0,0,0,0,0,0,0
0.07760819792747498,0,0,0,0,0,0,0,0,0,0
0.0774678960442543,0,0,0,0,0,0,0,0,0,0
0.0772436335682869,0,0,0,0,0,0,0,0,0,0
0.0771121084690094,0,0,0,0,0,0,0,0,0,0
0.07679419219493866,0,0,0,0,0,0,0,0,0,0
0.07659365981817245,0,0,0,0,0,0,0,0,0,0
0.07650725543498993,0,0,0,0,0,0,0,0,0,0
0.07618441432714462,0,0,0,0,0,0,0,0,0,0
0.07598834484815598,0,0,0,0,0,0,0,0,0,0
0.07587043941020966,0,0,0,0,0,0,0,0,0,0
0.07542414963245392,0,0,0,0,0,0,0,0,0,0
0.07521770149469376,0,0,0,0,0,0,0,0,0,0
0.0750763788819313,0,0,0,0,0,0,0,0,0,0
0.07499981671571732,0,0,0,0,0,0,0,0,0,0
0.07459117472171783,0,0,0,0,0,0,0,0,0,0
0.07441622763872147,0,0,0,0,0,0,0,0,0,0
0.07421636581420898,0,0,0,0,0,0,0,0,0,0
0.07397938519716263,0,0,0,0,0,0,0,0,0,0
0.07384511828422546,0,0,0,0,0,0,0,0,0,0
0.0736406221985817,0,0,0,0,0,0,0,0,0,0
0.07321950048208237,0,0,0,0,0,0,0,0,0,0
0.07298614829778671,0,0,0,0,0,0,0,0,0,0
0.07293559610843658,0,0,0,0,0,0,0,0,0,0
0.07269461452960968,0,0,0,0,0,0,0,0,0,0
0.07237730175256729,0,0,0,0,0,0,0,0,0,0
0.07210483402013779,0,0,0,0,0,0,0,0,0,0
0.07197653502225876,0,0,0,0,0,0,0,0,0,0
0.07183299213647842,0,0,0,0,0,0,0,0,0,0
0.07176154851913452,0,0,0,0,0,0,0,0,0,0
0.07168426364660263,0,0,0,0,0,0,0,0,0,0
0.07154735177755356,0,0,0,0,0,0,0,0,0,0
0.07112531363964081,0,0,0,0,0,0,0,0,0,0
0.07098789513111115,0,0,0,0,0,0,0,0,0,0
0.07091113179922104,0,0,0,0,0,0,0,0,0,0
0.07073134183883667,0,0,0,0,0,0,0,0,0,0
0.07040540874004364,0,0,0,0,0,0,0,0,0,0
0.07017546892166138,0,0,0,0,0,0,0,0,0,0
0.07014365494251251,0,0,0,0,0,0,0,0,0,0
0.07003536075353622,0,0,0,0,0,0,0,0,0,0
0.0697445198893547,0,0,0,0,0,0,0,0,0,0
0.0695522204041481,0,0,0,0,0,0,0,0,0,0
0.06909685581922531,0,0,0,0,0,0,0,0,0,0
0.06896430999040604,0,0,0,0,0,0,0,0,0,0
0.06872498989105225,0,0,0,0,0,0,0,0,0,0
0.06856458634138107,0,0,0,0,0,0,0,0,0,0
0.0682285875082016,0,0,0,0,0,0,0,0,0,0
0.06803654134273529,0,0,0,0,0,0,0,0,0,0
0.06786693632602692,0,0,0,0,0,0,0,0,0,0
0.06767912209033966,0,0,0,0,0,0,0,0,0,0
0.0675482302904129,0,0,0,0,0,0,0,0,0,0
0.06744801998138428,0,0,0,0,0,0,0,0,0,0
0.0669991746544838,0,0,0,0,0,0,0,0,0,0
0.06696587800979614,0,0,0,0,0,0,0,0,0,0
0.06675925850868225,0,0,0,0,0,0,0,0,0,0
0.06651387363672256,0,0,0,0,0,0,0,0,0,0
0.06628977507352829,0,0,0,0,0,0,0,0,0,0
0.06605404615402222,0,0,0,0,0,0,0,0,0,0
0.06597267836332321,0,0,0,0,0,0,0,0,0,0
0.06571256369352341,0,0,0,0,0,0,0,0,0,0
0.06543516367673874,0,0,0,0,0,0,0,0,0,0
0.06525273621082306,0,0,0,0,0,0,0,0,0,0
0.06507837772369385,0,0,0,0,0,0,0,0,0,0
0.06470586359500885,0,0,0,0,0,0,0,0,0,0
0.06454503536224365,0,0,0,0,0,0,0,0,0,0
0.06428921222686768,0,0,0,0,0,0,0,0,0,0
0.0641741156578064,0,0,0,0,0,0,0,0,0,0
0.06399360299110413,0,0,0,0,0,0,0,0,0,0
0.06383731216192245,0,0,0,0,0,0,0,0,0,0
0.06357812136411667,0,0,0,0,0,0,0,0,0,0
0.06327583640813828,0,0,0,0,0,0,0,0,0,0
0.06316544860601425,0,0,0,0,0,0,0,0,0,0
0.06296559423208237,0,0,0,0,0,0,0,0,0,0
0.06269216537475586,0,0,0,0,0,0,0,0,0,0
0.06258248537778854,0,0,0,0,0,0,0,0,0,0
0.06226683035492897,0,0,0,0,0,0,0,0,0,0
0.06210796535015106,0,0,0,0,0,0,0,0,0,0
0.061829350888729095,0,0,0,0,0,0,0,0,0,0
0.06143893674015999,0,0,0,0,0,0,0,0,0,0
0.06127568706870079,0,0,0,0,0,0,0,0,0,0
0.06116972863674164,0,0,0,0,0,0,0,0,0,0
0.06070535629987717,0,0,0,0,0,0,0,0,0,0
0.06057212874293327,0,0,0,0,0,0,0,0,0,0
0.06042620167136192,0,0,0,0,0,0,0,0,0,0
0.06023123115301132,0,0,0,0,0,0,0,0,0,0
0.06007247790694237,0,0,0,0,0,0,0,0,0,0
0.05975794792175293,0,0,0,0,0,0,0,0,0,0
0.059734050184488297,0,0,0,0,0,0,0,0,0,0
0.05950310081243515,0,0,0,0,0,0,0,0,0,0
0.05931577458977699,0,0,0,0,0,0,0,0,0,0
0.05902056396007538,0,0,0,0,0,0,0,0,0,0
0.05880502983927727,0,0,0,0,0,0,0,0,0,0
0.05869928002357483,0,0,0,0,0,0,0,0,0,0
0.05823994427919388,0,0,0,0,0,0,0,0,0,0
0.05815174803137779,0,0,0,0,0,0,0,0,0,0
0.05798780173063278,0,0,0,0,0,0,0,0,0,0
0.057666171342134476,0,0,0,0,0,0,0,0,0,0
0.057579994201660156,0,0,0,0,0,0,0,0,0,0
0.05745784193277359,0,0,0,0,0,0,0,0,0,0
0.05708412453532219,0,0,0,0,0,0,0,0,0,0
